,paper,arxiv_id,task,type,value,additional_info
25403,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25404,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25405,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25406,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25407,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25408,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25409,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25410,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25411,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25412,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25413,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25414,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25415,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25416,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25417,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25418,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25419,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25420,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25421,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25422,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25423,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25424,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25425,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25426,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25427,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25428,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25429,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25430,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25431,14_paper_451,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25432,14_paper_451,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25433,14_paper_451,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25434,14_paper_451,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25435,14_paper_451,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25436,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25437,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25438,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25439,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25440,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25441,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25442,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25443,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25444,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25445,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25446,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25447,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25448,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25449,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25450,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25451,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25452,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25453,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25454,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25455,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25456,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25457,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25458,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25459,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25460,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25461,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25462,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25463,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25464,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25465,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25466,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25467,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25468,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25469,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25470,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25471,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25472,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25473,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25474,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25475,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25476,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25477,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25478,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25479,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25480,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25481,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25482,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25483,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25484,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25485,14_paper_452,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25486,14_paper_452,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25487,14_paper_452,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25488,14_paper_452,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25489,14_paper_452,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25490,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25491,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25492,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25493,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25494,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25495,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25496,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25497,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25498,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25499,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25500,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25501,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25502,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25503,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25504,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25505,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25506,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25507,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25508,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25509,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25510,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25511,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25512,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25513,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25514,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25515,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25516,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25517,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25518,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25519,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25520,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25521,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25522,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25523,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25524,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25525,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25526,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25527,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25528,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25529,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25530,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25531,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25532,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25533,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25534,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25535,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25536,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25537,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25538,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25539,14_paper_453,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25540,14_paper_453,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25541,14_paper_453,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25542,14_paper_453,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25543,14_paper_453,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25544,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25545,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25546,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25547,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25548,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25549,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25550,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25551,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25552,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25553,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25554,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25555,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25556,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25557,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25558,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25559,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25560,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25561,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25562,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25563,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25564,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25565,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25566,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25567,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25568,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25569,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25570,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25571,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25572,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25573,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25574,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25575,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25576,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25577,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25578,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25579,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25580,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25581,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25582,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25583,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25584,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25585,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25586,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25587,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25588,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25589,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25590,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25591,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25592,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25593,14_paper_454,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25594,14_paper_454,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25595,14_paper_454,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25596,14_paper_454,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25597,14_paper_454,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25598,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25599,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25600,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25601,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25602,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25603,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25604,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
25605,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
25606,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Alien,
25607,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
25608,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
25609,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
25610,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
25611,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
25612,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
25613,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
25614,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
25615,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
25616,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
25617,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
25618,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
25619,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
25620,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
25621,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
25622,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
25623,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
25624,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
25625,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
25626,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
25627,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
25628,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
25629,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
25630,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
25631,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
25632,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
25633,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
25634,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
25635,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 HERO,
25636,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Krull,
25637,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Venture,
25638,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
25639,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
25640,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Assault,
25641,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
25642,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
25643,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
25644,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Pong,
25645,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
25646,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
25647,14_paper_455,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
25648,14_paper_455,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
25649,14_paper_455,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
25650,14_paper_455,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
25651,14_paper_455,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
25652,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
25653,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
25654,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
25655,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
25656,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
25657,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
25658,14_paper_456,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
